location_name,location_region,location_country,location_lat,location_lon,location_tz_id,location_localtime_epoch,location_localtime,hour_time_epoch,hour_time,hour_temp_c,hour_temp_f,hour_is_day,hour_condition_text,hour_condition_icon,hour_condition_code,hour_wind_mph,hour_wind_kph,hour_wind_degree,hour_wind_dir,hour_pressure_mb,hour_pressure_in,hour_precip_mm,hour_precip_in,hour_snow_cm,hour_humidity,hour_cloud,hour_feelslike_c,hour_feelslike_f,hour_windchill_c,hour_windchill_f,hour_heatindex_c,hour_heatindex_f,hour_dewpoint_c,hour_dewpoint_f,hour_will_it_rain,hour_chance_of_rain,hour_will_it_snow,hour_chance_of_snow,hour_vis_km,hour_vis_miles,hour_gust_mph,hour_gust_kph,hour_uv,hour_short_rad,hour_diff_rad,hour_dni,hour_gti,hour_aqi_co,hour_aqi_no2,hour_aqi_o3,hour_aqi_so2,hour_aqi_pm2_5,hour_aqi_pm10,hour_aqi_us_epa_index,hour_aqi_gb_defra_index
Bhopal,Madhya Pradesh,India,23.2667,77.4,Asia/Kolkata,1780755532,2026-06-06 19:48,1780954200,2026-06-09 03:00,30.7,87.2,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,19.5,31.3,285,WNW,1001.0,29.55,0.0,0.0,0.0,46,4,31.9,89.5,30.7,87.2,31.9,89.5,17.9,64.1,0,0,0,0,10.0,6.0,26.2,42.1,0.0,0.0,0.0,0.0,0.0,216.0,6.7,62.0,4.9,28.8,43.5,2.0,3.0
Bhopal,Madhya Pradesh,India,23.2667,77.4,Asia/Kolkata,1780755532,2026-06-06 19:48,1780957800,2026-06-09 04:00,29.7,85.4,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,18.1,29.2,286,WNW,1001.0,29.56,0.0,0.0,0.0,53,4,31.4,88.4,29.7,85.4,31.4,88.4,19.0,66.2,0,1,0,0,10.0,6.0,24.0,38.7,0.0,0.0,0.0,0.0,0.0,200.0,5.7,69.0,5.1,27.0,41.2,2.0,3.0
Bhopal,Madhya Pradesh,India,23.2667,77.4,Asia/Kolkata,1780755532,2026-06-06 19:48,1780961400,2026-06-09 05:00,28.9,84.0,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,16.3,26.3,280,W,1002.0,29.58,0.0,0.0,0.0,58,3,30.8,87.5,28.9,84.0,30.8,87.5,19.7,67.5,0,1,0,0,10.0,6.0,21.6,34.8,0.0,0.0,0.0,0.0,0.0,191.0,4.8,76.0,5.6,26.4,40.2,2.0,3.0
Bhopal,Madhya Pradesh,India,23.2667,77.4,Asia/Kolkata,1780755532,2026-06-06 19:48,1780965000,2026-06-09 06:00,28.9,84.0,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,15.2,24.5,276,W,1003.0,29.6,0.0,0.0,0.0,60,3,31.1,88.0,28.9,84.0,31.1,88.0,20.3,68.6,0,1,0,0,10.0,6.0,18.5,29.8,0.2,40.7,18.13,0.0,17.72,193.0,4.0,85.0,6.9,26.6,39.9,2.0,3.0
Bhopal,Madhya Pradesh,India,23.2667,77.4,Asia/Kolkata,1780755532,2026-06-06 19:48,1780968600,2026-06-09 07:00,30.1,86.2,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,16.3,26.3,275,W,1003.0,29.62,0.0,0.0,0.0,56,0,32.6,90.6,30.1,86.2,32.6,90.6,20.3,68.5,0,1,0,0,10.0,6.0,18.8,30.2,1.2,134.86,37.63,0.0,37.2,203.0,3.5,94.0,8.5,27.7,43.1,2.0,3.0
Bhopal,Madhya Pradesh,India,23.2667,77.4,Asia/Kolkata,1780755532,2026-06-06 19:48,1780972200,2026-06-09 08:00,32.0,89.5,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,15.9,25.6,280,W,1003.0,29.62,0.0,0.0,0.0,50,0,34.7,94.5,32.0,89.5,34.7,94.5,20.1,68.2,0,0,0,0,10.0,6.0,18.3,29.4,3.2,239.52,51.13,0.0,51.0,207.0,2.9,102.0,9.5,28.3,46.2,2.0,3.0
Bhopal,Madhya Pradesh,India,23.2667,77.4,Asia/Kolkata,1780755532,2026-06-06 19:48,1780975800,2026-06-09 09:00,34.3,93.7,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,14.3,23.0,278,W,1003.0,29.62,0.0,0.0,0.0,41,0,37.0,98.7,34.3,93.7,37.0,98.7,19.3,66.8,0,0,0,0,10.0,6.0,16.5,26.5,6.0,343.56,60.86,0.0,61.17,197.0,2.2,109.0,9.3,28.8,50.4,2.0,3.0
Bhopal,Madhya Pradesh,India,23.2667,77.4,Asia/Kolkata,1780755532,2026-06-06 19:48,1780979400,2026-06-09 10:00,36.3,97.4,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,13.9,22.3,271,W,1003.0,29.61,0.0,0.0,0.0,35,0,38.8,101.9,36.3,97.4,38.8,101.9,18.3,64.9,0,0,0,0,10.0,6.0,15.9,25.7,8.9,440.1,68.11,4562.08,1111.85,180.0,1.5,115.0,8.5,29.3,56.0,2.0,3.0
Bhopal,Madhya Pradesh,India,23.2667,77.4,Asia/Kolkata,1780755532,2026-06-06 19:48,1780983000,2026-06-09 11:00,38.0,100.5,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,13.4,21.6,269,W,1002.0,29.58,0.0,0.0,0.0,29,3,39.9,103.9,38.0,100.5,39.9,103.9,16.9,62.4,0,0,0,0,10.0,6.0,15.4,24.8,11.0,524.08,73.65,1490.67,662.01,168.0,1.0,119.0,7.6,29.8,62.2,2.0,3.0
Bhopal,Madhya Pradesh,India,23.2667,77.4,Asia/Kolkata,1780755532,2026-06-06 19:48,1780986600,2026-06-09 12:00,39.5,103.1,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,13.0,20.9,266,W,1001.0,29.56,0.0,0.0,0.0,23,2,40.3,104.5,39.5,103.1,40.3,104.5,14.6,58.3,0,0,0,0,10.0,6.0,14.9,24.0,11.4,1001.36,102.9,1752.46,1073.36,164.0,0.7,120.0,6.8,29.8,65.7,2.0,3.0
Bhopal,Madhya Pradesh,India,23.2667,77.4,Asia/Kolkata,1780755532,2026-06-06 19:48,1780990200,2026-06-09 13:00,40.4,104.7,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,12.5,20.2,266,W,1000.0,29.54,0.0,0.0,0.0,20,7,40.5,104.9,40.4,104.7,40.5,104.9,13.1,55.5,0,0,0,0,10.0,6.0,14.4,23.2,10.3,996.16,102.66,1278.71,990.0,165.0,0.7,118.0,6.1,29.4,66.8,2.0,3.0
Bhopal,Madhya Pradesh,India,23.2667,77.4,Asia/Kolkata,1780755532,2026-06-06 19:48,1780993800,2026-06-09 14:00,40.8,105.5,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,12.1,19.4,266,W,999.0,29.51,0.0,0.0,0.0,18,8,41.2,106.1,40.8,105.5,41.2,106.1,12.0,53.5,0,0,0,0,10.0,6.0,13.9,22.4,7.9,967.98,101.46,1022.2,925.45,166.0,0.7,116.0,5.4,28.8,66.1,2.0,3.0
Bhopal,Madhya Pradesh,India,23.2667,77.4,Asia/Kolkata,1780755532,2026-06-06 19:48,1780997400,2026-06-09 15:00,40.9,105.5,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,12.1,19.4,267,W,999.0,29.49,0.0,0.0,0.0,18,7,41.2,106.2,40.9,105.5,41.2,106.2,11.7,53.1,0,0,0,0,10.0,6.0,13.9,22.4,5.0,919.7,99.5,863.94,861.98,161.0,0.4,116.0,4.9,28.3,65.2,2.0,3.0
Bhopal,Madhya Pradesh,India,23.2667,77.4,Asia/Kolkata,1780755532,2026-06-06 19:48,1781001000,2026-06-09 16:00,40.7,105.3,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,12.5,20.2,274,W,998.0,29.47,0.0,0.0,0.0,18,5,41.0,105.7,40.7,105.3,41.0,105.7,11.8,53.2,0,0,0,0,10.0,6.0,14.4,23.2,1.9,853.98,96.54,759.82,794.17,157.0,0.3,116.0,4.5,28.6,66.1,2.0,3.0
Bhopal,Madhya Pradesh,India,23.2667,77.4,Asia/Kolkata,1780755532,2026-06-06 19:48,1781004600,2026-06-09 17:00,40.2,104.4,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,12.8,20.5,279,W,998.0,29.47,0.0,0.0,0.0,18,5,40.3,104.5,40.2,104.4,40.3,104.5,11.6,52.9,0,0,0,0,10.0,6.0,14.7,23.6,0.7,774.53,92.18,691.39,721.65,172.0,1.4,111.0,4.4,28.8,66.1,2.0,3.0
Bhopal,Madhya Pradesh,India,23.2667,77.4,Asia/Kolkata,1780755532,2026-06-06 19:48,1781008200,2026-06-09 18:00,39.3,102.7,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,13.2,21.2,281,W,998.0,29.48,0.0,0.0,0.0,20,7,38.8,101.9,39.3,102.7,38.8,101.9,12.1,53.8,0,0,0,0,10.0,6.0,16.4,26.4,0.1,158.66,46.07,122.34,150.32,227.0,5.1,98.0,5.0,28.5,58.6,2.0,3.0
Bhopal,Madhya Pradesh,India,23.2667,77.4,Asia/Kolkata,1780755532,2026-06-06 19:48,1781011800,2026-06-09 19:00,37.9,100.2,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,12.5,20.2,283,WNW,999.0,29.5,0.0,0.0,0.0,22,8,37.5,99.6,37.9,100.2,37.5,99.6,12.6,54.8,0,0,0,0,10.0,6.0,18.1,29.1,0.0,0.0,0.0,0.0,0.0,302.0,10.2,80.0,5.8,32.8,62.2,2.0,3.0
Bhopal,Madhya Pradesh,India,23.2667,77.4,Asia/Kolkata,1780755532,2026-06-06 19:48,1781015400,2026-06-09 20:00,37.2,99.0,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,11.4,18.4,280,W,1000.0,29.52,0.0,0.0,0.0,23,8,36.8,98.2,37.2,99.0,36.8,98.2,12.6,54.6,0,0,0,0,10.0,6.0,17.1,27.6,0.0,0.0,0.0,0.0,0.0,348.0,13.5,67.0,6.4,34.7,60.1,2.0,3.0
Bhopal,Madhya Pradesh,India,23.2667,77.4,Asia/Kolkata,1780755532,2026-06-06 19:48,1781019000,2026-06-09 21:00,36.7,98.0,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,10.7,17.3,272,W,1000.0,29.54,0.0,0.0,0.0,24,7,36.2,97.1,36.7,98.0,36.2,97.1,12.6,54.6,0,0,0,0,10.0,6.0,16.6,26.7,0.0,0.0,0.0,0.0,0.0,341.0,13.6,61.0,6.3,34.2,55.1,2.0,3.0
Bhopal,Madhya Pradesh,India,23.2667,77.4,Asia/Kolkata,1780755532,2026-06-06 19:48,1781022600,2026-06-09 22:00,36.1,97.0,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,11.4,18.4,268,W,1001.0,29.55,0.0,0.0,0.0,25,6,35.6,96.0,36.1,97.0,35.6,96.0,12.7,54.8,0,0,0,0,10.0,6.0,17.9,28.9,0.0,0.0,0.0,0.0,0.0,305.0,12.0,60.0,5.9,32.7,50.9,2.0,3.0
Bhopal,Madhya Pradesh,India,23.2667,77.4,Asia/Kolkata,1780755532,2026-06-06 19:48,1781026200,2026-06-09 23:00,35.6,96.0,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,13.0,20.9,269,W,1001.0,29.55,0.0,0.0,0.0,26,5,35.2,95.3,35.6,96.0,35.2,95.3,13.1,55.5,0,0,0,0,10.0,6.0,19.7,31.7,0.0,0.0,0.0,0.0,0.0,272.0,10.5,59.0,5.5,31.1,47.7,2.0,3.0
Bhopal,Madhya Pradesh,India,23.2667,77.4,Asia/Kolkata,1780755532,2026-06-06 19:48,1781029800,2026-06-10 00:00,34.2,93.6,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,17.0,27.4,270,W,1001.0,29.56,0.0,0.0,0.0,32,0,34.5,94.1,34.2,93.6,34.5,94.1,15.0,58.9,0,0,0,0,10.0,6.0,24.0,38.7,0.0,0.0,0.0,0.0,0.0,250.0,9.5,58.0,5.2,29.7,44.7,2.0,3.0
Bhopal,Madhya Pradesh,India,23.2667,77.4,Asia/Kolkata,1780755532,2026-06-06 19:48,1781033400,2026-06-10 01:00,32.7,90.8,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,16.1,25.9,270,W,1001.0,29.56,0.0,0.0,0.0,39,0,33.7,92.6,32.7,90.8,33.7,92.6,16.7,62.1,0,0,0,0,10.0,6.0,22.2,35.7,0.0,0.0,0.0,0.0,0.0,231.0,8.6,58.0,5.0,29.0,41.8,2.0,3.0
Bhopal,Madhya Pradesh,India,23.2667,77.4,Asia/Kolkata,1780755532,2026-06-06 19:48,1781037000,2026-06-10 02:00,31.5,88.7,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,16.1,25.9,277,W,1001.0,29.56,0.0,0.0,0.0,46,0,33.1,91.6,31.5,88.7,33.1,91.6,18.3,65.0,0,0,0,0,10.0,6.0,21.3,34.3,0.0,0.0,0.0,0.0,0.0,215.0,7.7,59.0,5.0,28.5,40.2,2.0,3.0
Bhopal,Madhya Pradesh,India,23.2667,77.4,Asia/Kolkata,1780755532,2026-06-06 19:48,1781040600,2026-06-10 03:00,30.2,86.4,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,17.7,28.4,284,WNW,1001.0,29.57,0.0,0.0,0.0,51,0,31.9,89.5,30.2,86.4,31.9,89.5,18.9,66.0,0,0,0,0,10.0,6.0,23.0,37.1,0.0,0.0,0.0,0.0,0.0,203.0,7.0,63.0,5.2,28.2,40.9,2.0,3.0
Bhopal,Madhya Pradesh,India,23.2667,77.4,Asia/Kolkata,1780755532,2026-06-06 19:48,1781044200,2026-06-10 04:00,29.3,84.8,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,17.7,28.4,280,W,1002.0,29.59,0.0,0.0,0.0,55,1,31.1,88.0,29.3,84.8,31.1,88.0,19.3,66.7,0,1,0,0,10.0,6.0,23.2,37.4,0.0,0.0,0.0,0.0,0.0,195.0,6.3,68.0,5.6,28.4,42.1,2.0,3.0
Bhopal,Madhya Pradesh,India,23.2667,77.4,Asia/Kolkata,1780755532,2026-06-06 19:48,1781047800,2026-06-10 05:00,28.5,83.4,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,16.3,26.3,279,W,1003.0,29.61,0.0,0.0,0.0,59,2,30.5,86.9,28.5,83.4,30.5,86.9,19.9,67.7,0,1,0,0,10.0,6.0,21.6,34.7,0.0,0.0,0.0,0.0,0.0,208.5,5.6,75.0,6.2,28.8,42.8,2.0,3.0
Bhopal,Madhya Pradesh,India,23.2667,77.4,Asia/Kolkata,1780755532,2026-06-06 19:48,1781051400,2026-06-10 06:00,29.2,84.6,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,15.0,24.1,279,W,1004.0,29.64,0.0,0.0,0.0,58,4,31.4,88.4,29.2,84.6,31.4,88.4,20.1,68.2,0,1,0,0,10.0,6.0,18.1,29.2,0.3,40.18,18.06,0.0,17.65,216.5,4.7,83.0,7.4,29.4,43.2,2.0,3.0
Bhopal,Madhya Pradesh,India,23.2667,77.4,Asia/Kolkata,1780755532,2026-06-06 19:48,1781055000,2026-06-10 07:00,30.4,86.6,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,17.0,27.4,289,WNW,1004.0,29.64,0.0,0.0,0.0,54,3,32.8,91.0,30.4,86.6,32.8,91.0,20.2,68.3,0,1,0,0,10.0,6.0,19.6,31.5,1.2,133.18,37.7,0.0,37.25,218.8,3.8,92.0,8.8,29.9,46.1,2.0,3.0
Bhopal,Madhya Pradesh,India,23.2667,77.4,Asia/Kolkata,1780755532,2026-06-06 19:48,1781058600,2026-06-10 08:00,32.1,89.7,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,14.8,23.8,272,W,1004.0,29.65,0.0,0.0,0.0,48,1,34.5,94.1,32.1,89.7,34.5,94.1,19.6,67.2,0,0,0,0,10.0,6.0,17.0,27.3,3.2,237.94,51.27,0.0,51.12,213.0,2.9,100.0,9.5,29.2,46.7,2.0,3.0
Bhopal,Madhya Pradesh,India,23.2667,77.4,Asia/Kolkata,1780755532,2026-06-06 19:48,1781062200,2026-06-10 09:00,34.5,94.1,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,13.2,21.2,274,W,1004.0,29.66,0.0,0.0,0.0,40,3,37.1,98.8,34.5,94.1,37.1,98.8,19.0,66.3,0,0,0,0,10.0,6.0,15.2,24.4,5.9,340.85,60.73,0.0,61.03,197.0,2.1,107.0,9.0,28.6,48.7,2.0,3.0
Bhopal,Madhya Pradesh,India,23.2667,77.4,Asia/Kolkata,1780755532,2026-06-06 19:48,1781065800,2026-06-10 10:00,36.1,97.1,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,12.5,20.2,272,W,1004.0,29.65,0.0,0.0,0.0,35,4,38.5,101.3,36.1,97.1,38.5,101.3,18.2,64.7,0,0,0,0,10.0,6.0,14.4,23.2,8.8,436.1,68.29,4520.72,1104.41,181.0,1.5,112.0,7.9,28.5,52.4,2.0,3.0
Bhopal,Madhya Pradesh,India,23.2667,77.4,Asia/Kolkata,1780755532,2026-06-06 19:48,1781069400,2026-06-10 11:00,37.8,100.0,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,12.3,19.8,266,W,1003.0,29.6,0.0,0.0,0.0,29,5,39.5,103.2,37.8,100.0,39.5,103.2,16.7,62.1,0,0,0,0,10.0,6.0,14.2,22.8,10.9,520.98,74.17,1480.16,658.82,169.0,1.0,116.0,6.8,27.9,53.2,2.0,3.0
Bhopal,Madhya Pradesh,India,23.2667,77.4,Asia/Kolkata,1780755532,2026-06-06 19:48,1781073000,2026-06-10 12:00,39.3,102.8,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,11.9,19.1,272,W,1002.0,29.59,0.0,0.0,0.0,26,4,41.0,105.8,39.3,102.8,41.0,105.8,16.2,61.1,0,0,0,0,10.0,6.0,13.6,22.0,11.5,987.86,105.12,1723.04,1059.62,162.0,0.7,117.0,6.0,27.1,52.5,2.0,3.0
Bhopal,Madhya Pradesh,India,23.2667,77.4,Asia/Kolkata,1780755532,2026-06-06 19:48,1781076600,2026-06-10 13:00,40.4,104.7,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,11.4,18.4,273,W,1001.0,29.56,0.0,0.0,0.0,23,9,41.7,107.1,40.4,104.7,41.7,107.1,15.4,59.7,0,0,0,0,10.0,6.0,13.1,21.1,10.4,982.44,104.83,1256.64,977.06,159.0,0.7,116.0,5.3,26.4,53.3,2.0,3.0
Bhopal,Madhya Pradesh,India,23.2667,77.4,Asia/Kolkata,1780755532,2026-06-06 19:48,1781080200,2026-06-10 14:00,40.7,105.2,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,9.6,15.5,262,W,999.0,29.51,0.0,0.0,0.0,19,7,41.0,105.7,40.7,105.2,41.0,105.7,12.3,54.2,0,0,0,0,10.0,6.0,11.1,17.8,7.9,962.58,102.77,1014.67,920.92,158.0,0.7,115.0,4.7,26.3,55.5,2.0,3.0
Bhopal,Madhya Pradesh,India,23.2667,77.4,Asia/Kolkata,1780755532,2026-06-06 19:48,1781083800,2026-06-10 15:00,41.2,106.2,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,11.2,18.0,272,W,999.0,29.5,0.0,0.0,0.0,21,11,42.0,107.6,41.2,106.2,42.0,107.6,14.2,57.6,0,0,0,0,10.0,6.0,12.9,20.7,4.8,907.72,101.86,849.01,851.36,158.0,0.9,114.0,4.4,26.2,56.6,2.0,3.0
Bhopal,Madhya Pradesh,India,23.2667,77.4,Asia/Kolkata,1780755532,2026-06-06 19:48,1781087400,2026-06-10 16:00,40.8,105.4,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,11.4,18.4,269,W,999.0,29.49,0.0,0.0,0.0,20,10,41.2,106.2,40.8,105.4,41.2,106.2,13.8,56.8,0,0,0,0,10.0,6.0,13.1,21.1,0.8,834.52,108.23,728.61,777.06,160.0,1.3,112.0,4.2,26.1,56.6,2.0,3.0
Bhopal,Madhya Pradesh,India,23.2667,77.4,Asia/Kolkata,1780755532,2026-06-06 19:48,1781091000,2026-06-10 17:00,40.5,104.9,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,11.2,18.0,266,W,997.0,29.45,0.0,0.0,0.0,17,4,40.7,105.2,40.5,104.9,40.7,105.2,10.4,50.7,0,0,0,0,10.0,6.0,12.9,20.7,0.2,772.72,92.73,688.9,720.35,162.0,1.5,111.0,4.1,25.9,55.8,2.0,3.0
Bhopal,Madhya Pradesh,India,23.2667,77.4,Asia/Kolkata,1780755532,2026-06-06 19:48,1781094600,2026-06-10 18:00,39.7,103.5,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,11.2,18.0,282,WNW,998.0,29.48,0.0,0.0,0.0,21,10,39.9,103.9,39.7,103.5,39.9,103.9,13.5,56.2,0,0,0,0,10.0,6.0,14.0,22.5,9.0,96.72,42.57,58.82,92.07,,,,,,,,
Bhopal,Madhya Pradesh,India,23.2667,77.4,Asia/Kolkata,1780755532,2026-06-06 19:48,1781098200,2026-06-10 19:00,38.4,101.1,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,10.7,17.3,275,W,999.0,29.5,0.0,0.0,0.0,23,11,38.5,101.3,38.4,101.1,38.5,101.3,13.6,56.4,0,0,0,0,10.0,6.0,15.6,25.1,0.0,0.0,0.0,0.0,0.0,,,,,,,,
Bhopal,Madhya Pradesh,India,23.2667,77.4,Asia/Kolkata,1780755532,2026-06-06 19:48,1781101800,2026-06-10 20:00,37.6,99.7,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,12.1,19.4,284,WNW,999.0,29.51,0.0,0.0,0.0,21,5,36.8,98.2,37.6,99.7,36.8,98.2,11.5,52.7,0,0,0,0,10.0,6.0,17.7,28.5,0.0,0.0,0.0,0.0,0.0,,,,,,,,
Bhopal,Madhya Pradesh,India,23.2667,77.4,Asia/Kolkata,1780755532,2026-06-06 19:48,1781105400,2026-06-10 21:00,37.0,98.6,0,Patchy rain nearby,//cdn.weatherapi.com/weather/64x64/night/176.png,1063,6.7,10.8,263,W,1001.0,29.55,0.07,0.0,0.0,24,88,36.9,98.5,37.0,98.7,36.9,98.5,13.4,56.2,1,73,0,0,10.0,6.0,10.0,16.1,0.0,0.0,0.0,0.0,0.0,,,,,,,,
Bhopal,Madhya Pradesh,India,23.2667,77.4,Asia/Kolkata,1780755532,2026-06-06 19:48,1781109000,2026-06-10 22:00,36.2,97.1,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,8.3,13.3,276,W,1001.0,29.56,0.0,0.0,0.0,25,10,35.8,96.5,36.2,97.1,35.8,96.5,13.0,55.4,0,0,0,0,10.0,6.0,13.0,21.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
Bhopal,Madhya Pradesh,India,23.2667,77.4,Asia/Kolkata,1780755532,2026-06-06 19:48,1781112600,2026-06-10 23:00,36.4,97.4,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,11.4,18.4,265,W,1000.0,29.52,0.0,0.0,0.0,24,6,35.9,96.7,36.4,97.4,35.9,96.7,12.9,55.1,0,0,0,0,10.0,6.0,15.9,25.6,0.0,0.0,0.0,0.0,0.0,,,,,,,,
Bhopal,Madhya Pradesh,India,23.2667,77.4,Asia/Kolkata,1780755532,2026-06-06 19:48,1781116200,2026-06-11 00:00,35.0,95.0,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,11.6,18.7,267,W,1000.0,29.52,0.0,0.0,0.0,29,6,35.0,95.0,35.0,95.0,35.0,95.0,14.1,57.4,0,0,0,0,10.0,6.0,16.1,25.9,0.0,0.0,0.0,0.0,0.0,,,,,,,,
Bhopal,Madhya Pradesh,India,23.2667,77.4,Asia/Kolkata,1780755532,2026-06-06 19:48,1781119800,2026-06-11 01:00,33.7,92.7,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,11.9,19.1,270,W,1000.0,29.52,0.0,0.0,0.0,34,7,34.1,93.4,33.7,92.7,34.1,93.4,15.3,59.5,0,0,0,0,10.0,6.0,16.3,26.3,0.0,0.0,0.0,0.0,0.0,,,,,,,,
Bhopal,Madhya Pradesh,India,23.2667,77.4,Asia/Kolkata,1780755532,2026-06-06 19:48,1781123400,2026-06-11 02:00,32.4,90.2,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,12.1,19.4,273,W,1000.0,29.52,0.0,0.0,0.0,39,7,33.2,91.7,32.4,90.2,33.2,91.7,16.5,61.6,0,0,0,0,10.0,6.0,16.6,26.7,0.0,0.0,0.0,0.0,0.0,,,,,,,,
Bhopal,Madhya Pradesh,India,23.2667,77.4,Asia/Kolkata,1780755532,2026-06-06 19:48,1781127000,2026-06-11 03:00,31.4,88.5,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,12.8,20.5,270,W,1000.0,29.54,0.0,0.0,0.0,43,7,32.5,90.5,31.4,88.5,32.5,90.5,17.3,63.1,0,0,0,0,10.0,6.0,17.2,27.7,0.0,0.0,0.0,0.0,0.0,,,,,,,,
Bhopal,Madhya Pradesh,India,23.2667,77.4,Asia/Kolkata,1780755532,2026-06-06 19:48,1781130600,2026-06-11 04:00,30.5,86.9,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,13.2,21.2,267,W,1001.0,29.55,0.0,0.0,0.0,48,7,31.9,89.4,30.5,86.9,31.9,89.4,18.2,64.8,0,0,0,0,10.0,6.0,17.9,28.8,0.0,0.0,0.0,0.0,0.0,,,,,,,,
Bhopal,Madhya Pradesh,India,23.2667,77.4,Asia/Kolkata,1780755532,2026-06-06 19:48,1781134200,2026-06-11 05:00,29.6,85.2,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,13.9,22.3,264,W,1001.0,29.56,0.0,0.0,0.0,53,8,31.3,88.3,29.6,85.2,31.3,88.3,19.0,66.2,0,1,0,0,10.0,6.0,18.6,29.9,0.0,0.0,0.0,0.0,0.0,,,,,,,,
Bhopal,Madhya Pradesh,India,23.2667,77.4,Asia/Kolkata,1780755532,2026-06-06 19:48,1781137800,2026-06-11 06:00,30.5,86.9,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,13.4,21.6,268,W,1002.0,29.58,0.0,0.0,0.0,51,6,32.4,90.3,30.5,86.9,32.4,90.3,19.1,66.4,0,0,0,0,10.0,6.0,17.2,27.7,8.0,118.81,25.49,0.0,25.42,,,,,,,,
Bhopal,Madhya Pradesh,India,23.2667,77.4,Asia/Kolkata,1780755532,2026-06-06 19:48,1781141400,2026-06-11 07:00,31.5,88.7,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,12.8,20.5,272,W,1002.0,29.59,0.0,0.0,0.0,48,4,33.5,92.3,31.5,88.7,33.5,92.3,19.1,66.4,0,0,0,0,10.0,6.0,15.7,25.2,8.0,178.21,38.23,0.0,38.13,,,,,,,,
